Entity,Code,Year,"Age-standardized deaths from bladder cancer in both sexes per 100,000 people","Age-standardized deaths from colon and rectum cancers in both sexes per 100,000 people","Age-standardized deaths from pancreas cancer in both sexes per 100,000 people","Age-standardized deaths from breast cancer in both sexes per 100,000 people","Age-standardized deaths from corpus uteri cancer in both sexes per 100,000 people","Age-standardized deaths from kidney cancer in both sexes per 100,000 people","Age-standardized deaths from oesophagus cancer in both sexes per 100,000 people","Age-standardized deaths from melanoma and other skin cancers in both sexes per 100,000 people","Age-standardized deaths from prostate cancer in both sexes per 100,000 people","Age-standardized deaths from thyroid cancer in both sexes per 100,000 people","Age-standardized deaths from testicular cancer in both sexes per 100,000 people","Age-standardized deaths from trachea, bronchus, lung cancers in both sexes per 100,000 people","Age-standardized deaths from mouth and oropharynx cancers in both sexes per 100,000 people","Age-standardized deaths from ovary cancer in both sexes per 100,000 people","Age-standardized deaths from larynx cancer in both sexes per 100,000 people","Age-standardized deaths from gallbladder and biliary tract cancer in both sexes per 100,000 people","Age-standardized deaths from cervix uteri cancer in both sexes per 100,000 people","Age-standardized deaths from stomach cancer in both sexes per 100,000 people","Age-standardized deaths from brain and nervous system cancers in both sexes per 100,000 people","Age-standardized deaths from liver cancer in both sexes per 100,000 people",Continent
Brunei,BRN,2012,2.9017625,19.576271,5.09401,6.213616,1.4444007,1.3667605,2.6723738,1.1544397,6.5256042,0.25822115,0.0,21.187933,3.2608535,2.669086,1.2146924,0.632,2.4254866,8.37086,1.6388075,8.660746,Asia
Brunei,BRN,2013,2.2532518,19.088692,2.8866444,7.6870384,1.2966025,1.3956441,0.36226526,0.36226526,5.335898,0.2516634,0.2416517,28.881247,4.663199,4.378426,0.36226526,1.1700065,3.7994788,4.600999,2.3740766,9.090909,Asia
Brunei,BRN,2014,3.8090522,13.629322,3.0462813,8.331784,1.1519697,1.1922312,1.6328093,0.0,6.310114,1.1180373,0.0,27.248045,3.3367746,3.6034613,0.0,1.127135,3.3109868,8.877449,1.2264369,8.220701,Asia
Brunei,BRN,2015,3.4866467,15.043612,4.1186113,10.231732,1.8704666,1.7976722,1.5221153,1.0716747,4.4868073,2.2556276,0.0,21.25417,5.07537,3.5615308,0.5358875,0.30295387,2.0204089,3.9634473,0.8388414,10.963467,Asia
Brunei,BRN,2016,0.8178225,12.036869,4.636367,10.896401,1.7768039,2.2326317,0.6487256,0.5766154,3.3018053,0.6255425,0.4107037,19.452097,5.76409,2.1000993,0.8113079,1.5246593,2.7018607,4.987202,2.961325,5.419242,Asia
Brunei,BRN,2017,1.6302638,20.216986,1.9503143,7.899238,2.2599134,2.2326884,0.45019802,0.89327383,5.0291743,2.2074883,0.0,18.943842,3.2888129,2.160531,0.9453262,1.6828225,2.8895607,6.924617,1.4393554,5.769963,Asia
Brunei,BRN,2018,0.915801,15.469959,4.0743785,8.837032,1.6633638,0.43003783,1.3663381,0.24493422,6.182771,1.1323248,0.0,16.223797,4.06239,1.507079,0.19168255,0.66211206,2.5498838,7.6202173,0.70348585,7.914924,Asia
Brunei,BRN,2019,1.1979107,14.822833,2.7806678,7.05912,3.2472053,3.0593483,0.0,0.393799,3.862486,1.1482987,0.19688301,20.38385,5.210376,2.5014927,0.42628357,0.7036493,3.6643,4.9938426,0.7879558,8.72745,Asia
Bulgaria,BGR,1980,2.61194,10.620552,4.0903935,6.922441,2.5359232,,0.68373406,1.5233392,3.5995674,,0.46124956,20.782244,1.4422859,2.4327235,2.0355413,,1.6410186,20.385878,1.9521998,7.2844014,Europe
Bulgaria,BGR,1981,2.872155,11.575331,4.339147,7.742808,2.515308,,0.894379,1.3561217,3.5830147,,0.45655975,22.460955,1.5072248,2.69332,2.3145812,,1.7901485,21.025316,3.5643005,7.6624303,Europe
Bulgaria,BGR,1982,2.7044952,12.031023,4.8400855,8.177245,2.602469,,1.0126932,1.3846345,3.4338076,,0.50350875,22.80189,1.619334,2.708787,2.1694577,,1.880014,21.606106,3.5705814,7.7853346,Europe
Bulgaria,BGR,1983,3.0586143,12.053448,4.974146,7.9206057,2.9312377,,0.74411684,1.6362389,4.2180214,,0.4679599,24.134188,1.69031,2.625886,2.239425,,1.8433869,20.532215,3.5426373,8.156686,Europe
Bulgaria,BGR,1984,2.8378024,13.497003,5.04267,8.695828,3.2308772,,0.9559969,1.6961474,3.9958878,,0.574492,24.443548,2.0668874,2.8169475,2.075562,,1.8486134,19.616257,4.1089745,7.29071,Europe
Bulgaria,BGR,1985,2.8028939,13.176068,5.2201757,8.915523,2.6611497,,0.9654854,1.5227151,3.802576,,0.66513693,23.71342,1.9636673,2.6990464,2.2199943,,2.1440825,18.577652,4.2196403,7.9122353,Europe
Bulgaria,BGR,1986,2.926007,13.32788,4.7105107,8.633179,3.303313,,0.9941754,1.4996039,4.061443,,0.52678585,24.147493,2.3485732,2.8223114,2.4320564,,2.170303,18.41519,3.979042,7.2946763,Europe
Bulgaria,BGR,1987,2.9494371,13.743892,5.2128386,8.289104,3.3730967,,1.3104174,1.6549692,4.340648,,0.6920547,24.65864,2.3727996,2.7031145,2.3885825,,2.1008806,18.373362,4.6320415,6.9287996,Europe
Bulgaria,BGR,1988,2.973912,13.894823,5.0046997,9.3791895,3.6662695,,1.1238084,1.4580104,4.2583113,,0.7180592,24.026094,2.4517508,2.7334614,2.8876355,,2.334814,17.736774,4.072146,6.636566,Europe
Bulgaria,BGR,1989,2.936114,15.1606455,5.43114,9.12149,3.3558512,,2.2488427,1.7193725,3.9948583,,0.6413554,24.444967,2.2440827,2.3578634,2.8505037,,2.6195996,17.171535,3.557282,6.2996907,Europe
Bulgaria,BGR,1990,2.784675,13.922483,5.31018,8.845648,3.346382,,2.16606,1.3624921,4.5317087,,0.6319757,23.842422,2.1438084,2.302289,2.4865215,,2.249382,17.419703,4.003236,6.8299565,Europe
Bulgaria,BGR,1991,3.1187334,14.539286,5.495229,9.047763,3.7341263,,3.6683102,1.405017,4.077298,,0.43396783,24.195522,2.493594,2.029699,2.2334437,,2.2456896,16.093136,4.3211956,,Europe
Bulgaria,BGR,1992,3.1076891,14.587015,5.169893,9.44605,3.9691443,,2.0560772,1.3903668,4.8545732,,0.364047,25.36081,2.8201525,1.9983735,2.4881065,,2.3385754,17.333,4.1003003,,Europe
Bulgaria,BGR,1993,3.23381,15.016257,5.6450915,8.686487,3.50698,,2.8388197,1.661737,4.6482058,,0.55929244,25.378788,2.6832626,2.6425674,2.6292813,,2.787092,15.431635,3.9694798,,Europe
Bulgaria,BGR,1994,3.146606,15.963238,5.5783243,9.280921,3.3945909,,1.7884617,1.9432201,4.498548,,0.660287,25.886366,2.9236462,3.1866682,3.093956,,2.873981,15.119985,4.213069,,Europe
Bulgaria,BGR,1995,3.1572127,15.254669,5.5158343,9.563553,3.0531254,,2.401838,1.643716,4.412721,,0.61673665,25.614773,2.7769625,2.8834143,2.7701535,,2.9115927,14.08489,4.565234,,Europe
Bulgaria,BGR,1996,3.223676,16.936441,5.6676965,9.673525,2.852509,,1.979496,1.6455437,4.7066483,,0.48627338,25.163408,2.8411922,2.7709994,2.9314666,,2.8600397,13.777887,4.1244936,,Europe
Bulgaria,BGR,1997,3.209789,16.032677,5.628922,9.8702965,3.220185,,2.201475,1.5082122,5.133069,,0.6276265,23.928146,2.8258421,2.7698736,2.7338598,,2.794454,13.278499,4.327256,,Europe
Bulgaria,BGR,1998,3.0283892,16.045908,5.791939,8.68225,3.0337632,,1.8911326,1.4728391,4.808783,,0.3988532,23.092909,3.2549386,2.822998,2.728967,,2.8591025,13.084971,4.0376244,,Europe
Bulgaria,BGR,1999,2.9830186,15.453847,5.8009667,9.200361,2.827396,,1.6669343,1.617651,4.650887,,0.54402643,23.907179,2.8663063,2.782727,2.379221,,3.5027235,12.417916,4.2759213,,Europe
Bulgaria,BGR,2000,2.900456,15.674782,5.828185,9.348782,2.9304583,,1.3385535,1.4447907,4.481308,,0.3205047,22.394634,2.408557,2.4941854,2.9949703,,3.0148695,11.947072,3.427733,,Europe
Bulgaria,BGR,2001,3.1043105,15.605566,5.9443297,8.638295,2.651206,,1.2463052,1.7721332,4.844707,,0.3831692,22.505945,3.130543,2.3765194,2.6529465,,3.265763,11.362173,3.9680538,,Europe
Bulgaria,BGR,2002,2.9625082,15.735147,5.958555,8.640624,2.8729966,,1.3640357,1.5513282,4.9426823,,0.24186733,23.447136,2.847881,2.9427576,2.982662,,3.2592611,12.06093,4.6100163,,Europe
Bulgaria,BGR,2003,2.9660625,15.141599,6.384877,8.889824,2.7400806,,1.2148275,1.6798393,4.7020254,,0.41735697,24.017506,2.6984775,2.9674842,2.7132819,,3.2267232,10.558356,4.598845,,Europe
Bulgaria,BGR,2004,3.2024248,14.969796,6.8339257,8.84844,2.8573084,,1.3484422,1.5030482,4.8609157,,0.55517465,24.007534,2.618224,3.3547752,3.2741845,,3.3030982,10.734397,4.5576663,,Europe
Bulgaria,BGR,2005,3.3823051,17.32834,6.704741,10.269302,3.1910691,2.6666944,1.4939301,2.2194457,5.040553,0.3471273,0.49195638,26.506529,3.6218426,3.1825788,3.413293,1.347765,3.0138178,11.174792,5.742916,6.2308445,Europe
Bulgaria,BGR,2006,3.4615254,16.713846,6.482841,9.735637,3.4200141,2.6671038,1.481649,2.0799775,5.0041113,0.3892642,0.5900369,25.555,4.2185674,3.5148807,3.078073,0.9606776,2.998285,10.603968,5.5091634,6.9040337,Europe
Bulgaria,BGR,2007,3.6073482,17.80795,7.1407986,9.661796,2.973888,2.625148,1.3797048,2.0256557,5.0147815,0.41981837,0.4873507,25.969135,3.7598822,3.1095495,3.2176096,1.1957976,3.6022909,10.410572,5.5697613,6.425356,Europe
Bulgaria,BGR,2008,3.3398075,17.218222,7.3930225,10.137732,2.6373878,2.706005,1.4074346,2.457292,5.519241,0.39867148,0.4580308,26.462557,3.164939,3.3566656,3.3991075,1.1962724,3.0674922,10.411239,6.249425,5.7802386,Europe
Bulgaria,BGR,2009,3.1885672,16.64763,6.9586754,9.356351,2.7378232,2.5177205,1.489328,1.9849437,4.9853196,0.33353883,0.43252623,24.89681,3.280848,3.0161786,2.8870437,1.1636217,3.1381805,9.274315,5.259605,5.7938747,Europe
Bulgaria,BGR,2010,3.2301693,16.419825,7.0772424,8.466038,2.7192998,2.368316,1.4168676,2.0201004,4.700199,0.39224833,0.30719927,24.809418,2.8794475,3.0929403,2.8563662,0.8884769,3.2335172,8.712323,5.1579156,5.270399,Europe
Bulgaria,BGR,2011,3.1750782,15.504131,6.682599,9.672695,2.8146486,2.3940785,1.4089817,2.2083073,5.32883,0.3745376,0.39180332,25.144129,3.1818566,2.9676077,2.840869,1.0729885,3.115856,8.67037,5.781123,5.0588775,Europe
Bulgaria,BGR,2012,4.0421157,16.677029,7.3289275,10.210672,2.6960533,2.6531649,1.4317701,2.3381467,5.4404726,0.3397585,0.47078276,26.43158,3.2949467,3.4577353,2.58392,1.08973,3.3581145,8.721295,5.5022516,4.6110964,Europe
Bulgaria,BGR,2013,3.6197572,16.67549,7.4218564,9.165417,2.9374335,2.719363,1.4795419,2.1018581,5.735286,0.2669784,0.36728683,26.29619,3.6589866,3.3157153,2.660613,1.1012421,3.002589,8.321814,5.8295264,4.664575,Europe
Bulgaria,BGR,2014,3.7365034,16.322594,7.686025,10.076877,2.6567333,2.598938,1.3282359,1.9918772,5.398529,0.3272344,0.49110565,25.188166,3.2990234,3.0811346,3.0011818,0.9929055,3.0995467,7.831533,5.839755,4.65967,Europe
Bulgaria,BGR,2015,3.4944184,15.76021,7.5700307,9.425376,2.6163847,2.5298905,1.5967817,2.2371886,5.3974843,0.30497178,0.3520438,25.15372,3.1691208,3.3052337,2.727616,1.2004508,3.2556453,7.8211517,5.9304376,4.5913568,Europe
Bulgaria,BGR,2016,3.6913626,15.633943,7.06986,9.108381,2.6904907,2.3837576,1.3272693,2.1651773,5.155633,0.22668853,0.4450365,23.95854,3.0830576,3.148237,2.5373378,1.1103734,2.9248278,7.316987,5.3703938,4.59183,Europe
Bulgaria,BGR,2017,3.7581306,15.491202,7.205158,8.765867,2.7188284,2.7002575,1.2444263,1.9171728,5.3191595,0.35620168,0.39614657,23.847466,3.1329887,3.1507149,2.4315262,0.9700094,3.0255852,7.530005,5.3092604,4.5544567,Europe
Bulgaria,BGR,2018,3.4479134,15.506523,7.1147766,8.768388,2.7832656,2.5436368,1.5420954,1.9385515,5.676869,0.36314166,0.4886241,23.737272,3.0923223,2.802895,2.4914598,0.8349522,2.5551958,7.1706862,5.4972086,4.523354,Europe
Bulgaria,BGR,2019,3.6047091,17.211796,7.9341455,9.195876,2.5222135,2.9366655,1.6291145,2.0385318,5.947147,0.30682454,0.39452735,24.3647,3.026515,3.1115746,2.5225205,0.9612503,2.5971334,7.2043114,5.4019504,4.855174,Europe
Bulgaria,BGR,2020,3.7458289,16.670961,8.363154,9.639247,2.5731783,2.937703,1.6399251,2.0339115,6.3326907,0.3594759,0.46765777,23.913122,2.9962676,3.2825994,2.688158,0.79986495,3.0843647,7.014871,5.182168,4.655083,Europe
Bulgaria,BGR,2021,3.5605674,16.205637,6.9450026,8.938463,2.2290132,2.7119465,1.363275,1.8014556,5.5990915,0.36816096,0.51082045,22.774902,3.0792959,3.094966,2.1604824,0.86741203,2.7685332,6.4771204,5.2504854,4.669993,Europe
Bulgaria,BGR,1964,,6.7253156,,5.50402,2.6560626,,1.1613655,1.6326011,3.2876961,,,23.0681,1.4094628,,,,1.2937312,39.321148,,,Europe
Bulgaria,BGR,1965,,6.84061,,4.8319554,2.5896482,,1.1745253,1.5371748,3.0803263,,,23.051065,1.463331,,,,1.460977,37.71805,,,Europe
Bulgaria,BGR,1966,,7.3613873,,4.974251,2.7627451,,1.2777131,1.4876528,3.2781868,,,23.49203,1.2989523,,,,1.5308264,35.751396,,,Europe
Bulgaria,BGR,1967,,7.7853637,,5.1051908,2.923877,,1.2294804,1.8960474,3.413014,,,22.597477,1.6257089,,,,1.2370573,34.615025,,,Europe
Bulgaria,BGR,1968,,7.986859,,5.9934926,2.7034717,,0.928195,1.72093,3.4288929,,,22.551298,1.6196624,,,,1.3970599,33.43082,,,Europe
Bulgaria,BGR,1969,,8.53233,,5.993446,2.5261216,,0.9147191,1.7791176,3.6754544,,,22.002943,1.625786,,,,1.5931118,30.747843,,,Europe
Bulgaria,BGR,1970,,8.463731,,5.5906615,2.6795318,,1.2319888,2.0826905,3.6410728,,,20.865686,1.3660796,,,,1.6543099,28.788074,,,Europe
Bulgaria,BGR,1971,,8.282184,,6.1976585,2.6632288,,1.0541319,1.7882248,3.5112126,,,22.546198,1.6368089,,,,1.4473892,29.110146,,,Europe
Bulgaria,BGR,1972,,8.800266,,6.3874145,2.8039806,,0.92843133,1.737587,3.6033654,,,22.32351,1.2932959,,,,1.7128856,28.632307,,,Europe
Bulgaria,BGR,1973,,8.614667,,6.561008,2.3750384,,0.8800392,1.7495879,3.3786,,,23.360546,1.0912621,,,,1.8178066,27.179213,,,Europe
Bulgaria,BGR,1974,,9.316344,,6.6179857,2.2942874,,0.74700946,1.594173,3.286406,,,22.48218,1.2844795,,,,1.6653895,26.870375,,,Europe
Bulgaria,BGR,1975,,10.093443,,7.1490316,2.5646994,,0.88855207,1.1247683,3.5983496,,,21.3707,1.4782147,,,,1.6067041,24.536594,,,Europe
Bulgaria,BGR,1976,,9.671094,,7.5241947,2.530774,,0.8345472,1.3199022,3.225805,,,21.765774,1.2997782,,,,1.640554,24.018406,,,Europe
Bulgaria,BGR,1977,,10.096219,,6.848452,3.1018813,,0.8769165,1.3925177,3.3843133,,,22.11877,1.4129089,,,,1.5743275,24.36371,,,Europe
Bulgaria,BGR,1978,,10.754512,,7.7219853,2.6708114,,0.9664048,1.7255493,3.466395,,,21.205126,1.5198829,,,,1.6684457,23.546318,,,Europe
Bulgaria,BGR,1979,,11.484514,,7.872736,2.7909033,,0.9824398,1.6380038,3.446715,,,22.68691,1.4356561,,,,1.8513868,22.882727,,,Europe
Canada,CAN,1979,3.5892158,19.922947,8.382786,13.7358265,1.8922483,,2.6952825,1.5850054,7.739745,,0.19221413,33.919018,3.1510575,4.1692185,1.4117069,,1.9339982,9.204332,4.0670133,1.031244,North America
Canada,CAN,1980,3.6955009,19.457745,8.017249,13.696652,1.8485216,,2.5987282,1.5797942,7.3658304,,0.16848087,34.91404,2.7446826,3.9631865,1.5692579,,1.705285,8.253041,4.6217003,0.9832322,North America
Canada,CAN,1981,3.6342816,19.24258,8.002238,13.752628,1.7906026,,2.538488,1.7429836,7.672385,,0.19109856,34.676937,2.898868,3.9007869,1.5090913,,1.781959,8.371684,4.187229,0.94594723,North America
Canada,CAN,1982,3.6962442,18.865417,8.562402,13.973285,1.872578,,2.6305344,1.9828091,7.6528406,,0.17992073,37.710033,3.1116953,4.121923,1.5608277,,1.8330425,8.085707,4.4367905,0.95493525,North America
Canada,CAN,1983,3.228301,17.815042,8.207903,13.835185,1.8481935,,2.787324,1.9840685,7.473755,,0.1909455,37.08191,3.0878701,3.7193675,1.422585,,1.7406305,7.5621877,3.964455,0.9563558,North America
Canada,CAN,1984,3.4583902,18.214079,7.928827,14.056564,1.7488061,,2.8563106,1.9391146,7.5677066,,0.18712538,38.73568,3.0978963,3.930982,1.4379444,,1.5929899,7.0753756,4.297762,1.1867362,North America
Canada,CAN,1985,3.4879892,17.94573,7.9188566,14.532895,1.6794175,,2.9049294,2.0878408,8.067695,,0.1660345,38.470757,3.1883068,3.8809648,1.455175,,1.5026325,6.842599,4.21019,1.1831325,North America
Canada,CAN,1986,3.0897944,17.901121,8.1696,14.795876,1.6043935,,2.8604321,1.8135664,8.315807,,0.16004372,39.284447,3.2315338,3.7789924,1.5173271,,1.4999759,7.1140413,4.19304,1.2585258,North America
Canada,CAN,1987,3.2193415,17.873646,8.21053,14.500137,1.8075237,,2.84595,1.9783382,8.350844,,0.17090923,39.756874,3.053035,3.7687337,1.5883299,,1.403644,6.7903533,4.3416348,1.2535287,North America
Canada,CAN,1988,3.4808924,17.54471,7.6384387,14.462154,1.577292,,3.0730393,1.9206665,8.606257,,0.17970671,41.17914,3.0050874,3.835441,1.6154962,,1.3914871,6.4415803,4.4479246,1.3588331,North America
Canada,CAN,1989,3.291204,16.792175,7.5267215,14.440054,1.6537802,,2.7608156,2.1257484,8.357335,,0.17964673,41.334106,3.0703702,3.7275949,1.3857167,,1.3317437,6.4980335,4.107233,1.3623298,North America
Canada,CAN,1990,3.2365139,16.704119,7.5487194,14.459775,1.7248816,,3.0104296,1.94647,8.588206,,0.12691863,41.130127,2.9688907,3.6990767,1.5737542,,1.388057,6.030971,4.2759447,1.1532044,North America
Canada,CAN,1991,3.1954255,15.858274,7.3151646,13.732741,1.5418336,,2.9353812,2.0612528,8.799899,,0.12470191,41.348064,3.021228,3.5746813,1.585963,,1.2934488,5.5787783,3.9057019,1.0351509,North America
Canada,CAN,1992,2.8426962,15.728608,7.2714696,13.642097,1.496948,,3.0382464,2.0449364,8.534713,,0.10849724,40.24793,2.8740368,3.4758325,1.3460367,,1.0736651,5.5959125,4.0389833,1.1027263,North America
Canada,CAN,1993,3.0776808,15.2872715,7.3318143,13.083156,1.4643993,,3.0294049,2.0870032,8.483512,,0.08005403,40.879658,2.7371793,3.5647986,1.3830047,,1.1678566,5.100638,3.763645,1.1435754,North America
Canada,CAN,1994,3.163132,15.100155,7.260631,13.374869,1.384885,,2.9996743,2.1355352,8.3317,,0.15610237,40.053833,2.6866958,3.630634,1.3789883,,1.2158377,5.112548,3.8808386,1.1738106,North America
Canada,CAN,1995,2.8937757,15.138877,7.0237656,12.756169,1.534837,,2.938451,2.2261426,8.379599,,0.12062902,38.663708,2.6844175,3.3877575,1.3754504,,1.0763327,5.1349263,3.7746694,1.0775481,North America
Canada,CAN,1996,2.9290326,14.877172,7.287884,12.926031,1.4670243,,3.0492427,2.132764,7.901306,,0.11502758,39.8324,2.4698875,3.6453185,1.2359853,,1.1690919,5.036522,4.069232,1.0917965,North America
Canada,CAN,1997,3.0238073,14.414956,6.7738194,12.262666,1.4539255,,3.1305156,2.1208556,7.7544217,,0.09917846,38.159355,2.6056912,3.3795536,1.2025783,,1.0939523,4.6256943,3.901496,1.1426821,North America
Canada,CAN,1998,2.9622202,14.644734,7.0161324,11.801846,1.4548784,,3.1100645,2.0078115,7.6486397,,0.11358444,39.24748,2.5294344,3.4139931,1.1221904,,1.0213171,4.5055823,3.9707117,1.3061547,North America
Canada,CAN,1999,3.100289,14.526809,6.914116,11.218211,1.436878,,3.1009302,2.1912248,7.291809,,0.10693332,39.406532,2.4050324,3.2925222,1.1457987,,1.0596265,4.4973054,3.948601,1.3582555,North America
Canada,CAN,2000,3.1131284,14.485422,6.822754,11.217837,1.3819178,2.958784,3.1951451,2.087937,7.3272605,0.27186164,0.10658755,37.219975,2.101645,3.1969101,1.1711385,1.0702571,0.97675246,4.350529,3.9155574,2.9307532,North America
Canada,CAN,2001,2.9744897,14.012715,6.86064,11.206665,1.4140013,3.0012274,3.043853,2.0258908,7.318596,0.26969635,0.08280349,37.226906,2.3472772,3.201389,1.1323771,1.0763537,0.9682404,4.026761,3.8962915,3.153299,North America
Canada,CAN,2002,2.94696,14.537375,6.6655717,10.870139,1.4116755,3.005677,3.179742,2.1562395,6.91708,0.2814066,0.0793706,37.551517,2.4521348,3.4853399,1.0833601,0.9969434,0.85522103,3.9414809,3.6924932,3.091268,North America
Canada,CAN,2003,3.0049994,13.946319,7.0308266,10.752561,1.4948841,3.0182106,2.984738,2.0462496,6.593246,0.30607882,0.10557768,36.78836,2.2464929,3.3176448,0.9988422,0.96106744,0.876417,3.976588,3.7599676,3.1618516,North America
Canada,CAN,2004,2.9929183,14.187008,7.1478844,10.278545,1.4441124,3.1251585,3.0792449,2.0924985,6.382362,0.34046912,0.13145053,36.42894,2.2481866,3.264365,0.9391173,0.9691133,0.8832921,3.7998726,3.7672243,3.1160188,North America
Canada,CAN,2005,2.868629,14.13018,6.7463903,10.050423,1.2992132,2.984505,3.0393834,2.0239375,6.059217,0.27941993,0.12193745,36.110695,2.168187,3.1953678,0.90976566,0.9780713,0.82105774,3.752772,3.6175692,3.390764,North America
Canada,CAN,2006,2.9761648,13.287899,6.8378453,9.555278,1.356014,2.8518019,3.0575905,2.1930075,5.810306,0.30377635,0.09772785,35.593845,2.0331383,3.1071367,0.831726,0.9058007,0.82568383,3.7344992,3.7273767,3.2808926,North America
Canada,CAN,2007,2.9645092,13.701461,6.9346056,9.623552,1.483084,2.8205462,3.1139345,2.2298493,5.7133536,0.30385134,0.086409,35.21403,2.1816182,2.9116738,0.79281175,0.83270353,0.83404034,3.4193492,3.774131,3.527131,North America
Canada,CAN,2008,3.0255861,13.601329,6.79976,9.2505045,1.4239478,3.126366,3.2150652,2.2491002,5.705483,0.28174087,0.09678171,34.36071,2.0860062,3.0159707,0.8521574,0.79070973,0.7448718,3.4650376,3.92784,3.4953632,North America
Canada,CAN,2009,2.968687,13.088846,6.904154,8.939495,1.5194908,2.816289,3.021044,2.4745033,5.5449786,0.30320457,0.07026792,34.10724,1.9395946,2.8674994,0.7750713,0.7478897,0.7518456,3.3188756,3.8442028,3.482046,North America
Canada,CAN,2010,2.9498432,12.717815,6.4754643,8.70117,1.5464146,2.7771208,3.150482,2.3244617,5.485199,0.29944995,0.10995935,33.36113,2.0360963,2.8453538,0.712078,0.82553095,0.7553795,3.1397223,3.799882,3.6301079,North America
Canada,CAN,2011,2.8355012,12.895426,6.672374,8.464024,1.4973247,2.609941,2.9405756,2.2229536,5.119658,0.26860753,0.09030868,32.232597,2.0348372,2.902207,0.6294511,0.7858388,0.7916503,3.1270719,3.8003683,3.8500159,North America
Canada,CAN,2012,2.8301322,12.505589,6.7755637,8.313048,1.5929164,2.752077,2.9944754,2.3734596,4.9565654,0.3022329,0.13353913,31.953106,1.8925363,2.6280513,0.65821046,0.7413052,0.8683281,2.9826646,3.8229525,4.1575494,North America
Canada,CAN,2013,2.8734014,12.51541,7.019693,8.07588,1.5884017,2.7882135,3.0843809,2.3180387,5.157418,0.3232122,0.09407278,30.835243,2.198586,2.7995267,0.64201605,0.72416633,0.78471303,2.9884448,3.980192,4.2947545,North America
Canada,CAN,2014,2.9410474,12.418213,6.9217205,8.108149,1.529343,2.6706164,3.0740147,2.3831954,5.2035527,0.3618887,0.07655971,30.857197,2.1757443,2.7394617,0.5686295,0.79455876,0.8016175,2.925875,3.9759736,4.195895,North America
Canada,CAN,2015,2.7653515,12.040698,6.881035,7.9302554,1.6945865,2.672173,2.9473314,2.2843375,4.932946,0.32065052,0.0950836,29.448992,2.033574,2.9257157,0.58261,0.7591626,0.75333536,2.7759833,3.9970279,4.381956,North America
Canada,CAN,2016,2.8492224,11.9756365,6.9241943,7.991597,1.7344474,2.4760725,2.9114108,2.1395757,5.0410566,0.3350301,0.0996467,28.45763,2.2553794,2.6611285,0.5692721,0.7497123,0.7679494,2.8683267,3.866645,4.395652,North America
Canada,CAN,2017,2.7313118,11.532812,6.846936,7.847552,1.6523157,2.5336,2.9914613,2.1725411,4.981846,0.31004247,0.08896915,27.70541,2.1108654,2.7503192,0.55117655,0.71024054,0.73859525,2.7060277,3.8626184,4.4551187,North America
Canada,CAN,2018,2.7063599,11.036155,6.868032,7.5579886,1.7236344,2.3632774,3.0126307,2.1226947,4.8523464,0.3462867,0.09507546,26.582752,2.152688,2.5094993,0.52726275,0.6895107,0.6706422,2.7289896,3.682552,4.299664,North America
Canada,CAN,2019,2.5041828,11.158516,6.7276936,7.3629217,1.7294116,2.3943264,2.9968424,2.2417297,4.94445,0.32111683,0.0990601,25.354824,2.0471702,2.4884508,0.48543984,0.63177097,0.7742352,2.6160457,3.5939577,4.320921,North America
Canada,CAN,2020,2.4491658,10.6882715,6.86368,7.1961427,1.77403,2.2353663,2.8945625,2.1227744,4.865415,0.33394414,0.11470983,24.172306,2.1036928,2.5332706,0.47987357,0.66703117,0.724303,2.5821009,3.8449774,4.3778634,North America
Canada,CAN,2021,2.364194,10.5643015,7.080436,7.1135097,1.8312544,2.2440886,2.9143276,2.173721,4.9188495,0.3452697,0.08497421,23.613909,2.0902965,2.4540815,0.453168,0.6680148,0.751921,2.575152,3.549803,4.422435,North America
Canada,CAN,2022,2.247812,10.285063,7.0107737,6.9510484,1.7869464,2.1525872,2.6516986,2.1769106,4.6808753,0.33584002,0.08830685,22.39427,2.0557594,2.442303,0.45120758,0.6327817,0.6986232,2.3851392,3.8612244,4.159749,North America
Canada,CAN,1950,,25.126822,,12.371588,3.8904088,,2.4541516,1.7756445,7.2641206,,,9.62946,3.729613,,,,4.2311244,22.911963,,,North America
Canada,CAN,1951,,24.912558,,12.368379,3.9842484,,2.4768007,1.5306053,6.906066,,,10.140164,3.5362859,,,,4.7950296,23.153322,,,North America
Canada,CAN,1952,,25.504223,,12.638213,3.560943,,2.5861459,1.7076472,7.5250173,,,11.255051,3.5691693,,,,4.656901,23.560345,,,North America
Canada,CAN,1953,,24.874752,,13.1187105,3.2113144,,2.7058446,1.7666731,7.7160525,,,11.926209,3.492465,,,,4.3921146,22.457563,,,North America
Canada,CAN,1954,,24.437386,,12.839292,3.6015525,,2.4628808,1.8699421,7.8785787,,,12.590182,3.473212,,,,4.3191648,21.399872,,,North America
Canada,CAN,1955,,24.968369,,12.55029,3.001019,,2.4761467,1.6046431,8.028519,,,13.67053,3.5119405,,,,4.2316713,21.064844,,,North America
Canada,CAN,1956,,24.665857,,12.647658,3.1302202,,2.492681,1.8704509,8.245234,,,14.075707,3.6382637,,,,4.421182,20.48114,,,North America
